Country.ID,Year,grgdp_p,cpi,interestrate,unem,savingrate,r_young,r_mid,r_old,r_imm
PRT,2006,1.4419634620266075,3.046,3.079211845,8.408,12.928,0.15114893216725012,0.605181478356385,0.170550677871404,0.07311891160496078
PRT,2007,2.30555070663232,2.422,4.277596427,8.722,13.386,0.15024455939320885,0.6043686419547418,0.1725838047271954,0.07280299392485387
PRT,2008,0.1746382966371973,2.652,4.634232681,8.315,11.392,0.14938062995638854,0.6031625279644547,0.17493102215569067,0.07252581992346613
PRT,2009,-3.2143475209734595,-0.903,1.22834975,10.177,11.063,0.1485983192368347,0.6013103205507199,0.17780717903585455,0.07228418117659097
PRT,2010,1.6908923063925885,1.391,0.810953933,11.506,10.846,0.14748328238170053,0.5991404866022729,0.18126643639175472,0.07210979462427189
PRT,2011,-1.645974610779111,3.554,1.390599744,13.585,13.551,0.1462376738204153,0.5952785401038784,0.18429425258612667,0.07418953348957959
PRT,2012,-3.737302535062048,2.776,0.573181087,16.636,14.069,0.14532648159685727,0.5910548313302864,0.18717912328845304,0.07643956378440335
PRT,2013,-0.4411883018038742,0.44,0.220661223,17.216,15.716,0.14379442734345624,0.5864351630846226,0.19097953562709422,0.07879087394482705
PRT,2014,1.2671630426074554,-0.16,0.209945672,14.546,15.203,0.1417036394222155,0.5817827903244397,0.1953680683680981,0.08114550188524658
PRT,2015,1.9594091532886493,0.508,-0.019375701,12.862,15.927,0.13927384897611605,0.5778339169087932,0.1994986242880728,0.08339360982701795
PRT,2016,2.2535089874748504,0.636,-0.263695659,11.268,16.711,0.13693884194382336,0.5735533866363978,0.20327041208261215,0.08623735933716668
PRT,2017,3.4785610979026105,1.556,-0.329056116,9.242,18.516,0.1349718764507527,0.5688756310713821,0.20713037579504637,0.08902211668281894
PRT,2018,3.000996269081946,1.168,-0.322092958,7.167,18.933,0.1329451496718805,0.564504245036465,0.21082459844230023,0.09172600684935421
PRT,2019,2.549019626480664,0.3,-0.35631935,6.633,18.984,0.13092902563255732,0.5601767361843946,0.21467465670483626,0.09421958147821184
PRT,2020,-8.473375088957958,-0.121,-0.425159625,7.092,18.326,0.12883226962893565,0.555865574326608,0.21868568005130698,0.09661647599314943
PRT,2021,5.326888197329938,0.941,-0.548756293,6.725,20.272,0.12691903068971858,0.553667610259711,0.22298690433233018,0.0964264547182403
PRT,2022,6.360819797588424,8.103,0.341555419,6.192,19.35,0.1254977826063897,0.5513344080114638,0.22698310873808353,0.09618470064406291
PRT,2023,1.5528818775892406,5.264,3.430800561,6.592,21.031,0.12441799420136909,0.548292172615207,0.23123114586906507,0.09605868731435878
PRT,2024,1.0393235635479223,2.67,3.57091273,6.475,22.125,0.12441799420136909,0.548292172615207,0.23123114586906507,0.09605868731435878
SGP,1990,5.631848237189008,3.45,5.63,1.775,43.733,0.19340447448357362,0.5352920837046826,0.03204033042603429,0.23926311138570946
SGP,1991,3.6953808754812014,3.44,4.63,1.75,44.7,0.19255438988282653,0.5276533650735854,0.03105639750903217,0.2487358475345559
SGP,1992,3.48371795265936,2.244,2.88,1.8,46.744,0.1919423567189411,0.5194028944065555,0.03049167285119673,0.2581630760233066
SGP,1993,8.67530606673592,2.291,2.31,1.7,43.979,0.19104579052000495,0.5117681648468363,0.030209301568586328,0.2669767430645724
SGP,1994,7.665159985136438,3.096,3.19,1.725,48.198,0.18958457986486696,0.5058445200547601,0.02993770585142505,0.2746331942289479
SGP,1995,3.9685670604376,1.725,4.25,1.75,50.378,0.18696596087105463,0.502906718017152,0.029539499740280844,0.28058782137151245
SGP,1996,3.19098466266885,1.379,2.5,1.65,49.667,0.18117348331041105,0.5029697426157574,0.025635901718078023,0.2902208723557535
SGP,1997,4.739926438216391,2.023,3.13,1.425,53.74,0.1754619270153933,0.5033435902568665,0.02209400592236916,0.2991004768053711
SGP,1998,-5.457986862777997,-0.271,6.75,2.5,53.282,0.1708592582055112,0.500432445386837,0.019176850465247565,0.3095314459424043
SGP,1999,4.876892041187331,0.024,1.75,2.8,49.895,0.167255985480607,0.4932574270330667,0.016876525409820164,0.3226100620765062
SGP,2000,7.165988959577119,1.348,2.5,2.675,46.246,0.16338846835817902,0.48693933082130075,0.014700966112342622,0.33497123470817763
SGP,2001,-3.703667105044473,1.015,2.75,2.65,42.042,0.16135867698241518,0.4782770908656259,0.014539598257213142,0.34582463389474577
SGP,2002,2.979230454985027,-0.392,1.19,3.55,39.951,0.16012561213004675,0.46559557548212305,0.013707083074856652,0.3605717293129735
SGP,2003,6.101275556089636,0.487,0.81,3.95,41.527,0.157852132969411,0.45058755583586757,0.012889449513018203,0.3786708616817033
SGP,2004,8.57220510761083,1.672,0.75,3.35,42.204,0.1534208172393981,0.4403475870630223,0.013491429848415967,0.39274016584916366
SGP,2005,4.872092708981746,0.473,1.5,3.125,44.767,0.14799946162036107,0.4362579475717099,0.01498150286403674,0.4007610879438923
SGP,2006,5.648343811078926,0.966,2.647,2.65,49.273,0.13800576257448846,0.4363926909970325,0.01684041825635152,0.40876112817212756
SGP,2007,4.572986639211329,2.11,3.28,2.125,50.209,0.12749045744438994,0.44292203984975587,0.017911700494831383,0.4116758022110229
SGP,2008,-3.4154930708878983,6.635,1.57,2.225,45.243,0.11770578027815519,0.4507811425662419,0.01894372923359091,0.412569347922012
SGP,2009,-2.846771069897047,0.589,0.41,3.025,43.763,0.10968052663066366,0.4525908322670468,0.020313762467753554,0.41741487863453597
SGP,2010,12.508520322165406,2.829,0.2138,2.175,50.592,0.10262301817564419,0.4497529453336154,0.021232854587361797,0.42639118190337866
SGP,2011,4.023382788462149,5.251,0.0798,2.025,48.91,0.10002400506807964,0.44812585834038143,0.021820529697684728,0.4300296068938541
SGP,2012,1.904461378911959,4.581,0.0543,1.95,46.906,0.09783239862094617,0.44509314016227386,0.02403244681358526,0.43304201440319473
SGP,2013,3.1339787918001294,2.364,0.0576,1.9,45.687,0.09597612220094426,0.4396144265385295,0.026952969020934296,0.43745648223959194
SGP,2014,2.5947230745464456,1.033,0.064,1.95,47.38,0.09460666190292968,0.4320948899759982,0.029962586342732567,0.4433358617783396
SGP,2015,1.7623246581859764,-0.522,0.121,1.9,44.046,0.09353524792458455,0.4239442662301565,0.033063036217050555,0.4494574496282084
SGP,2016,2.410214892177187,-0.53,0.3493,2.075,44.403,0.09409649225577339,0.42232348042405343,0.03691722887497951,0.44666279844519363
SGP,2017,4.384378814328183,0.577,0.1478,2.175,45.88,0.09513066242737321,0.4176821755798031,0.04117231762545797,0.44601484436736577
SGP,2018,2.9671964009631457,0.439,0.8468,2.1,40.467,0.09617523309396021,0.4132643057932214,0.04551495957089786,0.4450455015419205
SGP,2019,0.155397597646556,0.568,1.466,2.25,39.886,0.09701152425782412,0.4096494041647834,0.04963651075369572,0.4437025608236968
SGP,2020,-3.5142331575716,-0.172,1.266,3.0,40.306,0.09825244003697053,0.3986758895513563,0.05403600846632134,0.4490356619453518
SGP,2021,14.430815373942153,2.316,0.1662,2.65,43.817,0.09788290911582337,0.38715627924252066,0.059945296765946246,0.4550155148757097
SGP,2022,0.7198215789920637,6.131,0.1949,2.1,40.636,0.09668374636685051,0.3912229533187802,0.06542080638993594,0.4466724939244333
SGP,2023,-3.007155887999946,4.834,3.01,1.925,38.932,0.09506754041373862,0.39805663740386116,0.0709440577831799,0.43593176439922027
SGP,2024,2.326637318791746,2.39,3.7,1.95,39.741,0.09506754041373862,0.39805663740386116,0.0709440577831799,0.43593176439922027
SWE,1990,0.0048226275877638,10.47,13.6675,2.242,24.112,0.17183956310445647,0.5686413059194778,0.1673580304180577,0.09216110055800812
SWE,1991,-1.7148741932127898,8.792,11.59333333,4.0,21.42,0.17324158093359848,0.5654497369663706,0.16635430202232596,0.0949543800777049
SWE,1992,-1.4813959225108864,1.378,12.85833333,7.1,19.082,0.17492562364772563,0.5620894821370711,0.16518716570445002,0.09779772851075333
SWE,1993,-1.806317897052312,4.689,8.351666667,11.15,17.466,0.17662857781270921,0.5589470610123656,0.16381454492732084,0.10060981624760439
SWE,1994,3.174790776689252,2.91,7.400833333,10.783,21.018,0.17797757223932512,0.556460543564547,0.1623100183481223,0.10325186584800555
SWE,1995,3.8455538003434375,2.465,8.745833333,10.417,23.582,0.17811270223928435,0.5546325063429736,0.16120562156155546,0.10604916985618666
SWE,1996,1.6242818745629828,1.02,5.79,10.883,23.454,0.17812992787880313,0.5538827379415525,0.16057307831638595,0.10741425586325845
SWE,1997,3.028465563901639,1.818,4.1075,10.875,23.775,0.17777830911995715,0.5534510561499805,0.15988704569678408,0.1088835890332783
SWE,1998,4.166885996724234,1.008,4.1875,8.817,24.604,0.17731319829591374,0.5533897358582747,0.15894447257496477,0.11035259327084687
SWE,1999,4.117544165656439,0.57,3.115,7.55,25.042,0.17670839897076965,0.5537656700764924,0.15773118635436015,0.11179474459837792
SWE,2000,4.3794201707719305,1.295,3.954166667,6.342,26.046,0.17579488781744032,0.554501859255209,0.15656229567269356,0.11314095725465705
SWE,2001,1.061130508708219,2.681,4.032727273,5.967,26.903,0.17434301389671775,0.554588778815339,0.1554888553270695,0.11557935196087377
SWE,2002,1.9155050255679875,1.936,4.065833333,6.083,25.956,0.17283079701601553,0.5547130650803893,0.15451895964911777,0.11793717825447744
SWE,2003,1.484996970125163,2.318,3.026666667,6.692,27.046,0.1711105549621357,0.5548279715499287,0.15384028743426167,0.1202211860536739
SWE,2004,3.766553492630442,1.019,2.114166667,7.517,27.097,0.1689736111236969,0.5548063203702859,0.15375897763444707,0.12246109087157013
SWE,2005,2.380082003899253,0.835,1.716666667,7.908,27.228,0.16629553320319715,0.5551793924330636,0.15384970193871475,0.12467537242502454
SWE,2006,3.923608977062676,1.5,2.331666667,7.167,30.535,0.16298790292251977,0.5544354610911608,0.15394286273089414,0.12863377325542533
SWE,2007,2.441756372533521,1.679,3.5525,6.242,32.148,0.16024097221831282,0.5528154298387089,0.1546389103212852,0.132304687621693
SWE,2008,-1.7089744605132684,3.347,3.905,6.275,31.715,0.15810958904109587,0.5496499636655495,0.15637732513367825,0.1358631221596763
SWE,2009,-5.120029362536405,1.938,0.398333333,8.417,26.386,0.15669110008452755,0.5450900982283621,0.15896023547276297,0.13925856621434732
SWE,2010,4.909624879677765,1.9,0.504166667,8.7,28.298,0.15607707294935763,0.5393335865438176,0.16200233690102783,0.1425870036057969
SWE,2011,2.4319123478065308,1.36,1.6575,7.875,28.703,0.15613113155222016,0.5318372689329396,0.16490095149259854,0.14713064802224174
SWE,2012,-1.1756097369423624,0.937,1.253333333,8.067,27.489,0.1568317261650615,0.5239154128744234,0.1676336323393074,0.15161922862120766
SWE,2013,0.2047309750833115,0.442,0.925833333,8.108,26.233,0.1581204651366266,0.516057952507234,0.1699567736250367,0.15586480873110278
SWE,2014,1.2201624534552424,0.209,0.420833333,8.042,26.151,0.1595769207306996,0.5088021693749563,0.1718239701226229,0.15979693977172124
SWE,2015,3.3114414194755915,0.703,-0.289166667,7.517,26.388,0.1609304022871006,0.502512250265486,0.1730260422451943,0.16353130520221912
SWE,2016,0.8737874879000795,1.14,-0.655,7.058,26.203,0.16183495779621254,0.4953139284591384,0.17327016873453133,0.1695809450101176
SWE,2017,0.5665766788111259,1.867,-0.695,6.783,27.139,0.16247173417530159,0.4891569743727332,0.17307792516331627,0.17529336628864892
SWE,2018,0.8078126835674881,2.035,-0.685833333,6.433,27.533,0.1624410410416608,0.48321851971585017,0.17318266806985413,0.18115777117263496
SWE,2019,1.5824643910607783,1.722,-0.419633333,6.908,29.784,0.16172518575267836,0.47759704254982804,0.17353822431383994,0.1871395473836538
SWE,2020,-2.4935289326594834,0.661,-0.136838,8.483,30.25,0.16041083530972278,0.47200212214267834,0.1740416807095714,0.19354536183802745
SWE,2021,5.1973146968915085,2.652,-0.194335833,8.892,31.945,0.15965461841567574,0.4723914535833193,0.17556887602657473,0.19238505197443026
SWE,2022,0.7916984816937367,8.057,0.743717833,7.483,31.626,0.15815567306021794,0.4735662186152482,0.17719930453276128,0.19107880379177253
SWE,2023,-0.3995808683102009,5.909,3.567463333,7.667,31.836,0.1558674060753861,0.47491165706012817,0.1793039450148007,0.189916991849685
SWE,2024,0.6304778364534691,2.004,3.467893333,8.35,32.06,0.1558674060753861,0.47491165706012817,0.1793039450148007,0.189916991849685
TUR,1990,7.372151828451501,60.317,41.33333333,7.998,21.818,0.35373888295726047,0.5788141086163857,0.04667269861432866,0.020774309812025226
TUR,1991,-0.764903778614523,65.967,47.75,7.66,21.84,0.34913059423244774,0.5833275201604283,0.04694574954212986,0.02059613606499399
TUR,1992,4.252865190233379,70.073,48.0,7.944,22.032,0.344441211039105,0.5878413610732899,0.04728841599605312,0.020429011891552037
TUR,1993,6.313010324073853,66.097,48.0,8.368,21.892,0.3396015947140406,0.5924697869039405,0.04767107474585192,0.02025754363616693
TUR,1994,-6.940757050436119,104.54,63.25,8.013,20.541,0.3346693815689987,0.5971589671294616,0.04808838342504371,0.02008326787649608
TUR,1995,5.541533238295004,89.566,52.41666667,7.109,20.594,0.32926412632368446,0.6020146825449335,0.04879193402682799,0.019929257104554024
TUR,1996,5.39324282896525,80.236,50.0,6.124,20.45,0.32335104732183795,0.6070504117571957,0.049758209831624794,0.01984033108934157
TUR,1997,5.937051890394463,85.653,58.5,6.318,20.76,0.31737978443213005,0.611993301954915,0.050865093621834806,0.019761819991120227
TUR,1998,1.6367208274373324,84.721,67.0,6.373,25.623,0.3115462292935353,0.61668651911167,0.05207541587089657,0.01969183572389804
TUR,1999,-4.63718437441557,64.87,66.41666667,7.155,21.741,0.30591601604674334,0.6211078931734846,0.0533450757716648,0.019631015008107246
TUR,2000,5.427461118408927,55.035,60.0,5.997,21.292,0.3005685976812125,0.6252063716327654,0.05464621257419352,0.01957881811182859
TUR,2001,-7.047342922705036,54.246,60.0,7.804,21.366,0.2953128266277936,0.628965351233075,0.05625485092277276,0.01946697121635873
TUR,2002,5.097828196729215,45.134,56.66666667,9.764,22.322,0.2904019879074487,0.6323531852261238,0.05788249544318811,0.019362331423239364
TUR,2003,4.509157884771731,25.337,50.33333333,9.925,20.683,0.2858208192966685,0.6353888426212102,0.05952428059496846,0.01926605748715282
TUR,2004,8.490055882949733,8.599,40.08333333,9.688,22.312,0.2815279157522157,0.6381172014474968,0.06117674005644077,0.019178142743846615
TUR,2005,7.660864961213032,8.179,28.91666667,9.2,23.648,0.27751475663918324,0.6405563909816732,0.06283010046371781,0.019098751915425854
TUR,2006,5.62068510284357,9.597,23.33333333,8.7,24.627,0.27368850661527505,0.6428033170139298,0.06446285488232163,0.019045321488473693
TUR,2007,3.751387683230401,8.756,26.83333333,8.9,23.924,0.2699779716312173,0.6449723610769811,0.06605386137720472,0.01899580591459695
TUR,2008,-0.4534617412475961,10.444,25.0,9.8,24.629,0.266126375956817,0.6478357467315018,0.06711881138428699,0.01891906592739419
TUR,2009,-6.127162495131588,6.251,19.66666667,12.9,21.904,0.2619793999981894,0.6514664599862267,0.06773369344540682,0.01882044657017703
TUR,2010,6.791994375879629,8.566,14.91666667,11.0,21.771,0.2577588046175558,0.6550414102085397,0.06847027576633949,0.018729509407565043
TUR,2011,9.579091525585516,6.472,14.25,9.0,23.016,0.25205073952300583,0.6524058985596253,0.06902266911538328,0.0265206928019856
TUR,2012,3.461489548610764,8.892,16.20833333,8.3,23.351,0.24654775004683188,0.6497807747452187,0.06959137314138106,0.03408010206656835
TUR,2013,7.101040428634797,7.493,11.22916667,8.9,23.898,0.24091250254194757,0.6473978447268669,0.07036645182309587,0.04132320090808963
TUR,2014,3.533847304126469,8.855,10.14583333,9.9,24.893,0.2351336433110222,0.6456233965605224,0.07116643139537604,0.048076528733079285
TUR,2015,4.679390739177469,7.671,9.0,10.3,25.218,0.22960568286944374,0.6440752360711457,0.07200127762280674,0.05431780343660388
TUR,2016,1.9415861594521244,7.775,8.979166667,10.9,24.982,0.2259347818151645,0.6432094863072608,0.07344767182532018,0.05740806005225451
TUR,2017,6.11661120932776,11.144,8.75,10.9,26.057,0.22300739584636992,0.6411278104231852,0.07533810437965528,0.06052668935078958
TUR,2018,1.62881305374607,16.332,14.4375,10.9,28.019,0.22042276752413256,0.6383530469119714,0.07760979961984325,0.06361438594405275
TUR,2019,-0.612347545536529,15.177,17.8125,13.7,26.39,0.21820646889245057,0.6337676371961035,0.0811149664437896,0.06691092746765634
TUR,2020,0.8752911394364071,12.279,11.125,13.1,27.067,0.2156519598642106,0.6285281199289713,0.08551520328764825,0.07030471691916984
TUR,2021,10.430248658294785,19.596,15.75,12.0,30.604,0.21309699597407328,0.6273260514981889,0.08975443943663386,0.06982251309110403
TUR,2022,4.49895510941829,72.309,14.33333333,10.4,30.024,0.209984427420318,0.6273740330098256,0.09311755383716387,0.06952398573269247
TUR,2023,4.684942132718795,53.859,20.20833333,9.4,26.558,0.20651299912605636,0.6281893945573349,0.09594253334272408,0.06935507297388453
TUR,2024,2.951154724414762,58.506,48.66666667,8.7,24.624,0.20651299912605636,0.6281893945573349,0.09594253334272408,0.06935507297388453
TWN,1990,,,10.68,,,,,,
TWN,1991,,,6.28,,,,,,
TWN,1992,,,5.556,,,,,,
TWN,1993,,,7.726,,,,,,
TWN,1994,,,6.721,,,,,,
TWN,1995,,,6.145,,,,,,
TWN,1996,,,5.705,,,,,,
TWN,1997,,,5.653,,,,,,
TWN,1998,,,7.312,,,,,,
TWN,1999,,,4.848,,,,,,
TWN,2000,,,4.614,,,,,,
TWN,2001,,,4.655,,,,,,
TWN,2002,,,2.299,,,,,,
TWN,2003,,,1.302,,,,,,
TWN,2004,,,1.008,,,,,,
TWN,2005,,,1.202,,,,,,
TWN,2006,,,1.446,,,,,,
TWN,2007,,,1.689,,,,,,
TWN,2008,,,2.088,,,,,,
TWN,2009,,,0.233,,,,,,
TWN,2010,,,0.108,,,,,,
TWN,2011,,,0.257,,,,,,
TWN,2012,,,0.403,,,,,,
TWN,2013,,,0.387,,,,,,
TWN,2014,,,0.388,,,,,,
TWN,2015,,,0.387,,,,,,
TWN,2016,,,0.233,,,,,,
TWN,2017,,,0.173,,,,,,
TWN,2018,,,0.18,,,,,,
TWN,2019,,,0.179,,,,,,
TWN,2020,,,0.18,,,,,,
TWN,2021,,,0.079,,,,,,
TWN,2022,,,0.085,,,,,,
TWN,2023,,,0.56,,,,,,
TWN,2024,,,0.687,,,,,,
USA,1990,0.7609886505560715,5.419,8.1475,5.617,18.674,0.20879667997649648,0.5882654972757656,0.11117196574397926,0.09176585700375865
USA,1991,-1.4270767794263728,4.216,5.835,6.85,18.733,0.21006423902842436,0.5834356359917643,0.11178769595665188,0.09471242902315952
USA,1992,2.15758918661706,3.042,3.681666667,7.492,17.607,0.21113339554131563,0.5790106053376779,0.11228107828986608,0.09757492083114044
USA,1993,1.4211883178177676,2.97,3.174166667,6.908,16.97,0.2115646385967052,0.5754099621155709,0.11261524898195388,0.10041015030576994
USA,1994,2.77352100578494,2.596,4.629166667,6.1,17.782,0.21140891032184939,0.5725867964647945,0.11275137968834033,0.10325291352501581
USA,1995,1.4769361386857138,2.805,5.916666667,5.592,18.681,0.2105916656472535,0.5704797365964441,0.1128494093739649,0.10607918838233749
USA,1996,2.570686495176444,2.937,5.39,5.408,19.57,0.209110115407811,0.5687845197739578,0.11236757916327587,0.10973778565495529
USA,1997,3.2061835024991714,2.338,5.615833333,4.942,20.773,0.2074125682249583,0.5675218515730428,0.11172050296010397,0.11334507724189498
USA,1998,3.2717212940124973,1.547,5.466666667,4.5,21.315,0.20570154826084117,0.5665391473449255,0.11089369883218878,0.11686560556204445
USA,1999,3.5976960230274635,2.193,5.33,4.217,20.851,0.20409980922823087,0.5655927519526088,0.10999467174553465,0.12031276707362568
USA,2000,2.9342360125949707,3.367,6.455833333,3.967,20.741,0.20248826603032954,0.5646730588955884,0.10915833494918817,0.12368034012489383
USA,2001,-0.0779817047498743,2.817,3.686666667,4.742,19.581,0.2008956803988619,0.5650882213992966,0.10842532009199808,0.12559077810984343
USA,2002,0.7105943877497856,1.596,1.725833333,5.783,18.303,0.1991790712038077,0.5654922773948052,0.10786872358045531,0.12745992782093185
USA,2003,1.836062150824702,2.298,1.150833333,5.992,17.351,0.19732234731855086,0.5658988751364638,0.10749436960797985,0.12928440793700555
USA,2004,2.9079498811462656,2.668,1.563333333,5.542,17.662,0.19528583024817453,0.5663565372955598,0.10730829342027154,0.13104933903599406
USA,2005,2.530611176816966,3.366,3.511666667,5.083,18.052,0.193013749460216,0.5669815323071911,0.10724827314305203,0.13275644508954093
USA,2006,1.8166821790399408,3.222,5.153333333,4.608,19.126,0.19128772344666398,0.5667801702525838,0.10721736463683633,0.13471474166391598
USA,2007,0.999305971578579,2.871,5.268333333,4.617,17.354,0.1900337377830672,0.5654466942916554,0.10793112422818238,0.136588443697095
USA,2008,-0.8111525172702638,3.815,2.965,5.8,14.975,0.18907284563491106,0.5633476282483969,0.10916113422278542,0.1384183918939066
USA,2009,-3.418250842243886,-0.32,0.555833333,9.283,13.798,0.18818202787216645,0.5610965852601981,0.11047695947452603,0.14024442739310944
USA,2010,1.911673766158284,1.637,0.311666667,9.608,15.288,0.18725237595920743,0.5590119297136118,0.11169478033679311,0.1420409139903876
USA,2011,0.8456839652810855,3.14,0.303333333,8.933,16.238,0.186891176907366,0.5569535154092606,0.11294625774881616,0.14320904993455724
USA,2012,1.5656191716542978,2.073,0.2825,8.075,18.288,0.1866049122512609,0.5539243032774688,0.11510143763789275,0.14436934683337763
USA,2013,1.4189331100944669,1.466,0.166666667,7.358,18.475,0.18625777773373747,0.5508110403749347,0.11741659954640891,0.14551458234491893
USA,2014,1.7874462590991014,1.615,0.124166667,6.158,19.571,0.18584225968298623,0.5479422435534537,0.11958109440269692,0.1466344023608632
USA,2015,2.2056391154803734,0.121,0.226666667,5.275,19.611,0.18529776987930205,0.545273108466978,0.12169847873737548,0.14773064291634458
USA,2016,1.0965998678166722,1.267,0.644166667,4.875,18.472,0.18404772328625466,0.5433747822633139,0.1247260041022035,0.14785149034822806
USA,2017,1.8090450462425745,2.131,1.1525,4.358,18.882,0.18275901997094054,0.5413075517081963,0.1279509747514544,0.14798245356940878
USA,2018,2.4177309669460856,2.439,2.188333333,3.892,19.126,0.18122504697883077,0.5391423847854196,0.13144486624975835,0.14818770198599115
USA,2019,2.107859506046084,1.813,2.2075,3.675,19.329,0.17943338632783626,0.5369030865210479,0.13522208623029475,0.14844144092082118
USA,2020,-2.9779745766047805,1.253,0.533636364,8.1,18.232,0.1772450238238246,0.5344803388116356,0.13910715849678693,0.14916747886775297
USA,2021,5.6893464801327065,4.679,0.114166667,5.358,17.613,0.17479187330935608,0.5331868787561962,0.14317181970075205,0.14884942823369565
USA,2022,1.9544777252049617,7.993,2.2275,3.642,18.315,0.1721757575117061,0.531856035711087,0.1477169953178211,0.14825121145938583
USA,2023,2.050503330297171,4.128,5.1775,3.633,17.355,0.16934146324385566,0.5302855761938412,0.15296050902456196,0.1474124515377412
USA,2024,1.862833952188892,2.952,5.050833333,4.033,17.316,0.16934146324385566,0.5302855761938412,0.15296050902456196,0.1474124515377412
